Category                                 | RTE type             | Interface                                
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_ManeuverAssist_BAP_InitSendBufferByteSequence 
RTE Data Exchange                        | Rte_IStatus          | RParkControlLogic20ms_PpGwSmaRequest_DeGwSmaRequest 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_Spacing_Rear_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_Info_Status_BAP_RequestUInt16 
Persistency, DataSet                     | Rte_IRead            | RParkControlLogic20ms_PpDsParkControlDataSet_DeVdimCfg 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_PLA_Bargraph_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_Trailer_BAP_InitSendBufferUInt8 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_Display_StatusAck_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_IPA_Config_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_PDC_Offroad_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_PDC_PLA_SystemState_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_ParkSideSelection_BAP_RequestError 
RTE Data Exchange                        | Rte_IStatus          | RParkControlLogic20ms_PpFRParkMonitorin_DeFRParkMonitorin 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_Display_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_Spacing_Front_Extended_BAP_RequestError 
UDS Diagnostic, Messwerte                | Rte_Write            | CtCdParkControl_PpDiagParkControlWrite_DeMesswerte_ParkControl 
LCS                                      | Rte_IRead            | RParkControlLogic20ms_PpPFProvidedData_DeLCSSSHState 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_Sound_Rear_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_PLA_Bargraph_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_IPA_Messages_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_ManeuverAssist_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_PLA_Status_BAP_InitSendBufferByteSequence 
UDS Diagnostic, Routine Call             | Rte_Receive          | CtCdParkControl_PpDiagParkControlRead_DeMA_Brake_Intervention_0x1015 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_PLA_Bargraph_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_Info_Status_BAP_RequestUInt16 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_PLA_Status_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_PDC_Offroad_BAP_RequestError 
Persistency, Data read                   | Rte_Read             | CtCdParkControl_PpPdParkControlRead_DeIpaCfg_RW_Normal 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_Spacing_Right_Status_BAP_RequestByteSequence 
RTE Data Exchange                        | Rte_Receive          | CtCdParkControl_PpACFMAStatus_DeMAACFStatus 
Persistency, DataSet                     | Rte_IRead            | RParkControlLogic20ms_PpDsParkControlDataSet_DeOdomCfg 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_FSG_Setup2_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_Info_BAP_RequestError 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_Spacing_Front_Extended_BAP_RequestError 
RTE Data Exchange                        | Rte_IRead            | RParkControlLogic20ms_PpTVCntrlTVMaster_DeTVCleaningStatus 
UDS Diagnostic, Anpassung                | Rte_Read             | CtCdParkControl_PpDiagParkControlRead_DeSet_Development_Mode_Top_Speed_Limitation_0x055B 
Persistency, Data read                   | Rte_IsUpdated        | CtCdParkControl_PpPdParkControlRead_DeDynamicData_Pac_RW_Normal 
Network, PDU group interface             | Rte_IWrite           | RParkControlLogic20ms_PpFRParkControlout_DePduGrp_IPA_02 
UDS Diagnostic, Stellglied Return        | Rte_Send             | CtCdParkControl_PpDiagParkControlWrite_DeParking_aid_activation_0x017D 
UDS Diagnostic, Anpassung                | Rte_Read             | CtCdParkControl_PpDiagParkControlRead_DeProductionmode_0x04FE 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_Spacing_Rear_Extended_BAP_RequestError 
UDS Diagnostic, Stellglied Return        | Rte_Send             | CtCdParkControl_PpDiagParkControlWrite_DeRear_parking_aid_loudspeaker_0x0180 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_FSG_Control_Status_BAP_RequestUInt8 
RTE Data Exchange                        | Rte_Receive          | CtCdParkControl_PpDiagParkControlRead_DeRequestedMesswert 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_FSG_OperationState_BAP_InitSendBufferUInt8 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_Sound_Rear_Status_BAP_RequestByteSequence 
Persistency, DataSet                     | Rte_IStatus          | RParkControlLogic20ms_PpDsParkControlDataSet_DeOdomCfg 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_ManeuverAssist_Config_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_PLA_Status_BAP_RequestError 
BAP                                      | Rte_Write            | CtCdParkControl_Bap_Freigabe_PDC_BapFreigabe 
RTE Data Exchange                        | Rte_IStatus          | RParkControlLogic20ms_PpPFHwMeasurements_DeVBAT_MAIN 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_PLA_Status_BAP_InitSendBufferByteSequence 
Network, PDU group interface             | Rte_IWrite           | RParkControlLogic20ms_PpFRParkControlout_DePduGrp_Parkhilfe2_01 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_Spacing_Front_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_PLA_ParkmodeSelection_BAP_RequestError 
Persistency, DataSet                     | Rte_IRead            | RParkControlLogic20ms_PpDsParkControlDataSet_DeIpaCfg_R 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_Spacing_Left_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_PLA_ParkmodeSelection_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_IPA_Config_BAP_InitSendBufferByteSequence 
UDS Diagnostic, Anpassung                | Rte_Read             | CtCdParkControl_PpDiagParkControlRead_DeIPA_Curb_crossing_0x050E 
RTE Data Exchange                        | Rte_IWrite           | RParkControlLogic20ms_PpParkCtrl2HSSwitchCtrl_DeParkCtrl2HSSwitchCtrl 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_Spacing_Rear_Extended_Status_BAP_RequestByteSequence 
RTE Data Exchange                        | Rte_IStatus          | RParkControlLogic20ms_PpHSSwitchCtrl2ParkCtrl_DeHSSwitchCtrl2ParkCtrl 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_PiloPa_SystemState_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_PLA_ParkmodeSelection_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_Spacing_Front_BAP_RequestError 
Persistency, DataSet                     | Rte_IStatus          | RParkControlLogic20ms_PpDsParkControlDataSet_DeIpaCfg_R 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_AutoActivation_BAP_RequestError 
Diagnostic, Global                       | Rte_Read             | CtCdParkControl_PpDiagGlobalRead_DePlatform_zFAS_hil_mode_0x0500 
UDS Diagnostic, Anpassung                | Rte_Read             | CtCdParkControl_PpDiagParkControlRead_DeManeuver_assist_0x0AF2 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_Spacing_Rear_Extended_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_FSG_Setup_BAP_RequestError 
Network, PDU group interface             | Rte_IWrite           | RParkControlLogic20ms_PpFRParkControlout_DePduGrp_Parkhilfe2_04 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_Spacing_Front_Extended_BAP_InitSendBufferByteSequence 
Persistency, Data read                   | Rte_Read             | CtCdParkControl_PpPdParkControlRead_DeDriverPreferences_RW_Critical 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_PLA_Status_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_FSG_Setup_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_IPA_Parking_Activation_Status_BAP_RequestByteSequence 
RTE Data Exchange                        | Rte_IRead            | RParkControlLogic20ms_PpFRACFout_DeFRACFout 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_APS_Mute_BAP_RequestError 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_FSG_OperationState_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_SoundReproduction_BAP_RequestError 
Persistency, DataSet                     | Rte_IStatus          | RParkControlLogic20ms_PpDsParkControlDataSet_DeCustomerCfg_R 
Persistency, Data read                   | Rte_Read             | CtCdParkControl_PpPdParkControlRead_DeDynamicData_Pac_RW_Normal 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_APS_Mute_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_PDC_PLA_SystemState_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_Spacing_Front_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestPropFSG_PDC_APS_Mute_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_SteeringInformation_BAP_InitSendBufferByteSequence 
UDS Diagnostic, Anpassung                | Rte_Read             | CtCdParkControl_PpDiagParkControlRead_DeAcoustic_Warning_Folding_Top_0x091F 
Persistency, DataSet                     | Rte_IRead            | RParkControlLogic20ms_PpDsParkControlDataSet_DeVctmCfg 
RTE Data Exchange                        | Rte_IStatus          | RParkControlLogic20ms_PpACFSM_DeACFSM    
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_Spacing_Left_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_ManeuverAssist_Config_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_ParkSideSelection_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_FSG_Setup_BAP_RequestError 
UDS Diagnostic, Stellglied Call          | Rte_Receive          | CtCdParkControl_PpDiagParkControlRead_DeRear_parking_aid_loudspeaker_0x0180 
UDS Diagnostic, Routine Return           | Rte_Send             | CtCdParkControl_PpDiagParkControlWrite_DeMA_steering_interface_activation_and_control_0x1016 
BAP                                      | Rte_Result           | CtCdParkControl_BapPropInit_PDC_BAP_Config_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_PLA_Status_BAP_RequestError 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_PDC_Offroad_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_Spacing_Left_BAP_InitSendBufferByteSequence 
UDS Diagnostic, Anpassung                | Rte_Read             | CtCdParkControl_PpDiagParkControlRead_DeIPA_Steering_recommendation_for_minimum_distance_0x050D 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_AutoActivation_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_Spacing_Rear_Extended_BAP_RequestError 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_PLA_ParkmodeSelection_BAP_InitSendBufferByteSequence 
UDS Diagnostic, Anpassung                | Rte_Read             | CtCdParkControl_PpDiagParkControlRead_DePark_assist_parking_speed_menu_0x0BC3 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_Spacing_Left_BAP_RequestError 
BAP                                      | Rte_Call             | CtCdParkControl_BapPropInit_PDC_FSG_Setup_BAP_InitSendBufferByteSequence 
Network, Partial Network                 | Rte_IWrite           | RParkControlLogic20ms_PpEcuComRequestsPark_DePartialNetwork 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestError_PDC_IPA_Parking_Activation_BAP_RequestError 
BAP                                      | Rte_Result           | CtCdParkControl_BapRequestPropFSG_PDC_SoundReproduction_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtCdParkControl_BapRequestError_PDC_PDC_PLA_SystemState_BAP_RequestError 
Network, PDU group interface             | Rte_IWrite           | RParkControlLogic20ms_PpFRParkControlout_DePduGrp_PLA2_01 
------------------------------------     | -----------------    | ------------------------------------   
#Total Interfaces: 343
