Category                                 | RTE type             | Interface                                
UDS Diagnostic, Anpassung                | Rte_Read             | CtApTVCntrl_PpDiagTVCntrlRead_DeProductionmode_0x04FE 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_OPS_Overlay_BAP_InitSendBufferByteSequence 
UDS Diagnostic, Messwerte                | Rte_Write            | CtApTVCntrl_PpDiagTVCntrlWrite_DeMesswerte_TVCntrl 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_ExtCamera_ManActivation_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestError_VPS_DefaultModeFV_BAP_RequestError 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_Color_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_DefaultView_Status_BAP_RequestUInt8 
UDS Diagnostic, Stellglied Call          | Rte_Receive          | CtApTVCntrl_PpDiagTVCntrlRead_DeTopView_camera_cleaning_request_0x81C1 
UDS Diagnostic, Routine Call             | Rte_Receive          | CtApTVCntrl_PpDiagTVCntrlRead_DeTV_Write_TVCntrl_Parameter_0x100A 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_DynamicParkingMode_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestError_VPS_DynamicParkingMode_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_Contrast_BAP_RequestError 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestError_VPS_Messages_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_DefaultView_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_DefaultModeRV_BAP_RequestError 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_RimProtection_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_SystemState_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_ExtCamera_Config_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_FollowUp_Time_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestFSG_VPS_FavoriteList_Status_BAP_RequestByteSequence 
RTE Data Exchange                        | Rte_IWrite           | RTVCntrl_PpFRTVCntrlOut_DeFRTVCntrlOut   
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_SystemState_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_Guidelines_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_RimProtection_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_Guidelines_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_3D_BirdView_Config_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestPropFSG_VPS_Color_Status_BAP_RequestByteSequence 
BAP                                      | Rte_Result           | CtApTVCntrl_BapPropInit_VPS_SystemState_BAP_InitSendBufferByteSequence 
BAP                                      | Rte_Call             | CtApTVCntrl_BapRequestError_VPS_CameraCleaning_BAP_RequestError 
BAP                                      | Rte_Call             | CtApTVCntrl_BapPropInit_VPS_Info_BAP_InitSendBufferUInt8 
Persistency, DataSet                     | Rte_IRead            | RTVCntrl_PpDsTVCntrlDataSet_DeApplicationParamsTVCNTRLDS 
BAP                                      | Rte_Result           | CtApTVCntrl_BapRequestPropFSG_VPS_Brightness_Status_BAP_RequestByteSequence 
SWC Version Info                         | Rte_Call             | CtApTVCntrl_PpPFServer_MW_SetSwcInfo     
